date,tweets,news,tic
2018-10-01,0.050653525,-0.000883488,SUNPHARMA.BO
2018-10-01,0,-0.020501098,TCS.BO
2018-10-01,0.155409454,0.037676437,TECHM.BO
2018-10-01,-0.1000989,0.019398186,TITAN.BO
2018-10-01,0,0,ULTRACEMCO.BO
2018-10-02,0,0.280378103,ASIANPAINT.BO
2018-10-02,0.011062385,0.018450148,AXISBANK.BO
2018-10-02,-0.01552218,0.01306748,BAJAJ-AUTO.BO
2018-10-02,0.165503544,0.030179711,BAJFINANCE.BO
2018-10-02,0.162749784,0.068963504,BAJAJFINSV.BO
2018-10-02,0,0.118374946,BHARTIARTL.BO
2018-10-02,0,-0.059581209,DRREDDY.BO
2018-10-02,0.115844677,-0.004944661,HCLTECH.BO
2018-10-02,-0.038320415,0.09774356,HDFC.BO
2018-10-02,0.037801453,0.094994183,HDFCBANK.BO
2018-10-02,0.135786795,0.03118664,HINDUNILVR.BO
2018-10-02,0.040808969,0.073540588,ICICIBANK.BO
2018-10-02,0,0.121096387,INDUSINDBK.BO
2018-10-02,0.073682624,-0.023789262,INFY.BO
2018-10-02,-0.062040059,0.168445311,ITC.BO
2018-10-02,0.044223119,0.028003361,KOTAKBANK.BO
2018-10-02,0,0.018377032,LT.BO
2018-10-02,0.064148006,0.031008822,M&M.BO
2018-10-02,0.177348896,0.136004081,MARUTI.BO
2018-10-02,0.092640164,0.036380658,NESTLEIND.BO
2018-10-02,0,0.003344554,NTPC.BO
2018-10-02,0.014200874,0.049838673,ONGC.BO
2018-10-02,0,0.071056361,POWERGRID.BO
2018-10-02,0,0.004888324,RELIANCE.BO
2018-10-02,0.055671899,0.061484086,SBIN.BO
2018-10-02,0.196366277,0.017372048,SUNPHARMA.BO
2018-10-02,0,0.078631153,TCS.BO
2018-10-02,0.066969503,0.018863658,TECHM.BO
2018-10-02,0,0.06908867,TITAN.BO
2018-10-02,0,0.058187636,ULTRACEMCO.BO
2018-10-03,0,0.122657346,ASIANPAINT.BO
2018-10-03,-0.054228289,0.0431324,AXISBANK.BO
2018-10-03,0.10423101,0.055900544,BAJAJ-AUTO.BO
2018-10-03,0.191784533,0.099248305,BAJFINANCE.BO
2018-10-03,0.116058527,0.066760602,BAJAJFINSV.BO
2018-10-03,0,0.058396141,BHARTIARTL.BO
2018-10-03,0.032456561,0.012582286,DRREDDY.BO
2018-10-03,0.015474347,-0.023199752,HCLTECH.BO
2018-10-03,0.099324627,0.051946683,HDFC.BO
2018-10-03,0.097918038,0.041073166,HDFCBANK.BO
2018-10-03,0.071685682,0.171807784,HINDUNILVR.BO
2018-10-03,0.175894997,0.055342461,ICICIBANK.BO
2018-10-03,0.080578911,0.048204966,INDUSINDBK.BO
2018-10-03,0.028958782,0.023873644,INFY.BO
2018-10-03,0.055159491,-0.02748958,ITC.BO
2018-10-03,-0.033962601,0.006217632,KOTAKBANK.BO
2018-10-03,0.194435768,0.077591177,LT.BO
2018-10-03,0.074187355,0.101816199,M&M.BO
2018-10-03,0.070481856,0.120688204,MARUTI.BO
2018-10-03,0.076400116,-0.037619424,NESTLEIND.BO
2018-10-03,0.18644235,-0.007254366,NTPC.BO
2018-10-03,0.181266113,0.056745526,ONGC.BO
2018-10-03,0,0.193358377,POWERGRID.BO
2018-10-03,-0.020855157,0.054134718,RELIANCE.BO
2018-10-03,0.054053076,0.036997289,SBIN.BO
2018-10-03,0.078912628,0.069992585,SUNPHARMA.BO
2018-10-03,0,0.042798275,TCS.BO
2018-10-03,0.086192181,0.064451899,TECHM.BO
2018-10-03,0,0.110505769,TITAN.BO
2018-10-03,0,0,ULTRACEMCO.BO
2018-10-04,0.149780571,-0.049806196,ASIANPAINT.BO
2018-10-04,0.086981704,0.070327607,AXISBANK.BO
2018-10-04,0.067211513,0.077512753,BAJAJ-AUTO.BO
2018-10-04,0.193250347,0.070149004,BAJFINANCE.BO
2018-10-04,0.079737562,0.050459226,BAJAJFINSV.BO
2018-10-04,0,0.043987383,BHARTIARTL.BO
2018-10-04,0,0.118380573,DRREDDY.BO
2018-10-04,0.073330226,0.096128433,HCLTECH.BO
2018-10-04,0.040642509,0.066193763,HDFC.BO
2018-10-04,0.042197309,0.056636912,HDFCBANK.BO
2018-10-04,0,0.136884804,HINDUNILVR.BO
2018-10-04,0.028261316,0.069670613,ICICIBANK.BO
2018-10-04,0.101419353,0.045758206,INDUSINDBK.BO
2018-10-04,0.099821017,0.08489666,INFY.BO
2018-10-04,0.032088443,0.021711262,ITC.BO
2018-10-04,-0.013467466,0.036257227,KOTAKBANK.BO
2018-10-04,0.065868895,0.019615876,LT.BO
2018-10-04,0.069704786,-0.03769417,M&M.BO
2018-10-04,0.025330651,0.033715716,MARUTI.BO
2018-10-04,0.062871433,0.106904867,NESTLEIND.BO
2018-10-04,-0.209363901,0.068781808,NTPC.BO
2018-10-04,0.060767133,0.167773294,ONGC.BO
2018-10-04,0,0.036302675,POWERGRID.BO
2018-10-04,0.14619693,0.097910589,RELIANCE.BO
2018-10-04,0.023808431,0.049464239,SBIN.BO
2018-10-04,0.019145507,0.032493748,SUNPHARMA.BO
2018-10-04,0,0.056925631,TCS.BO
2018-10-04,0.178636161,0.076434512,TECHM.BO
2018-10-04,0,0.014861078,TITAN.BO
2018-10-04,0,0,ULTRACEMCO.BO
2018-10-05,0,0.228450194,ASIANPAINT.BO
2018-10-05,0.00218303,0.055950712,AXISBANK.BO
2018-10-05,0.020449151,0.029554741,BAJAJ-AUTO.BO
2018-10-05,0.077422028,0.066029487,BAJFINANCE.BO
2018-10-05,0,0.114902913,BAJAJFINSV.BO
2018-10-05,0,0.063795162,BHARTIARTL.BO
2018-10-05,0,-0.029661742,DRREDDY.BO
2018-10-05,0.073286137,0.107069891,HCLTECH.BO
2018-10-05,0.01734737,0.065738709,HDFC.BO
2018-10-05,0.007193713,0.059311905,HDFCBANK.BO
2018-10-05,0,-0.043880625,HINDUNILVR.BO
2018-10-05,0.055920388,0.059944522,ICICIBANK.BO
2018-10-05,0.103047357,0.069324604,INDUSINDBK.BO
2018-10-05,0.077269223,0.053691322,INFY.BO
2018-10-05,-0.010482056,0.179778184,ITC.BO
2018-10-05,0.036884968,0.034159727,KOTAKBANK.BO
2018-10-05,0,0.121445154,LT.BO
2018-10-05,0.141430028,0.100140909,M&M.BO
2018-10-05,0.130640492,0.087298694,MARUTI.BO
2018-10-05,0.089315086,0.027270924,NESTLEIND.BO
2018-10-05,-0.009432149,-0.012580721,NTPC.BO
2018-10-05,-0.006227298,0.105696464,ONGC.BO
2018-10-05,0,-0.007264184,POWERGRID.BO
2018-10-05,0.015537682,0.119067609,RELIANCE.BO
2018-10-05,0.072266466,0.073506994,SBIN.BO
2018-10-05,0.052923258,0.073854154,SUNPHARMA.BO
2018-10-05,0,0.0601348,TCS.BO
2018-10-05,0.048036057,-0.058801783,TECHM.BO
2018-10-05,0.155880968,0.063156475,TITAN.BO
2018-10-05,0,-0.151239322,ULTRACEMCO.BO
2018-10-06,0,0,ASIANPAINT.BO
2018-10-06,0.135225474,0.093627061,AXISBANK.BO
2018-10-06,0,-0.043250744,BAJAJ-AUTO.BO
2018-10-06,0.109402621,0.055159452,BAJFINANCE.BO
2018-10-06,-0.032187844,0.019399081,BAJAJFINSV.BO
2018-10-06,0,0.261752258,BHARTIARTL.BO
2018-10-06,0,0,DRREDDY.BO
2018-10-06,0.052465978,0.577171215,HCLTECH.BO
2018-10-06,0.048808521,0.136206276,HDFC.BO
2018-10-06,0.020621529,0.105996189,HDFCBANK.BO
2018-10-06,0,0.158321647,HINDUNILVR.BO
2018-10-06,0.055724204,0.097254596,ICICIBANK.BO
2018-10-06,0.096769719,-0.007296791,INDUSINDBK.BO
2018-10-06,0.026635263,-0.076550642,INFY.BO
2018-10-06,0.035792963,0.146652128,ITC.BO
2018-10-06,-0.111499796,0.037226364,KOTAKBANK.BO
2018-10-06,0,0.020006634,LT.BO
2018-10-06,0.051352142,0.027843404,M&M.BO
2018-10-06,0.033305221,-0.031817443,MARUTI.BO
2018-10-06,0.013858396,0.078694385,NESTLEIND.BO
2018-10-06,0,0.007563143,NTPC.BO
2018-10-06,0.002299219,0.035409482,ONGC.BO
2018-10-06,0,0.027835563,POWERGRID.BO
2018-10-06,0.112334569,0.043755985,RELIANCE.BO
2018-10-06,-0.052448957,-0.020059078,SBIN.BO
2018-10-06,0.210646368,0.023359052,SUNPHARMA.BO
2018-10-06,0,0.076328638,TCS.BO
2018-10-06,0.422426854,-0.058997802,TECHM.BO
2018-10-06,0,0.110198291,TITAN.BO
2018-10-06,0,-0.293627899,ULTRACEMCO.BO
2018-10-07,0,0,ASIANPAINT.BO
2018-10-07,0.069958189,0.001889523,AXISBANK.BO
2018-10-07,0,0.134818526,BAJAJ-AUTO.BO
2018-10-07,0,0.064001505,BAJFINANCE.BO
2018-10-07,0,-0.007139991,BAJAJFINSV.BO
2018-10-07,0,0.005875849,BHARTIARTL.BO
2018-10-07,0,0.174393978,DRREDDY.BO
2018-10-07,0.081124678,0.058946922,HCLTECH.BO
2018-10-07,0.086293328,-0.038865804,HDFC.BO
2018-10-07,0.059527665,-0.014866367,HDFCBANK.BO
2018-10-07,0,0.205229238,HINDUNILVR.BO
2018-10-07,0.122413691,-0.003696634,ICICIBANK.BO
2018-10-07,0,-0.028711894,INDUSINDBK.BO
2018-10-07,0.021337669,-0.053871525,INFY.BO
2018-10-07,-0.053133312,0.122655466,ITC.BO
2018-10-07,0,0.033894089,KOTAKBANK.BO
2018-10-07,0,0.006877344,LT.BO
2018-10-07,0.278933017,0.071884041,M&M.BO
2018-10-07,0.070646186,-0.045118136,MARUTI.BO
2018-10-07,0.010610611,-0.159158719,NESTLEIND.BO
2018-10-07,0,0.087687167,NTPC.BO
2018-10-07,0.156919234,0.15711639,ONGC.BO
2018-10-07,0,0,POWERGRID.BO
2018-10-07,0.178391734,0.071200206,RELIANCE.BO
2018-10-07,-0.041122531,0.020806189,SBIN.BO
2018-10-07,0,0.049380387,SUNPHARMA.BO
2018-10-07,0.227787333,-0.021454373,TCS.BO
2018-10-07,0.71518208,0.057577227,TECHM.BO
2018-10-07,0,-0.001297629,TITAN.BO
2018-10-07,0,0,ULTRACEMCO.BO
2018-10-08,0.417726091,0.128132687,ASIANPAINT.BO
2018-10-08,0.017769979,0.044248362,AXISBANK.BO
2018-10-08,0.160875882,0.084568881,BAJAJ-AUTO.BO
2018-10-08,0.096904801,0.086741127,BAJFINANCE.BO
2018-10-08,0.088337676,0.094299636,BAJAJFINSV.BO
2018-10-08,0,0.109286089,BHARTIARTL.BO
2018-10-08,0,-0.150087982,DRREDDY.BO
2018-10-08,0.138429327,0.200717405,HCLTECH.BO
2018-10-08,0.07575031,0.134280404,HDFC.BO
2018-10-08,0.087382231,0.098331929,HDFCBANK.BO
2018-10-08,0.075260482,-0.014922391,HINDUNILVR.BO
2018-10-08,0.025822792,-0.006806983,ICICIBANK.BO
2018-10-08,-0.014982354,0.024416609,INDUSINDBK.BO
2018-10-08,0.081117224,0.083462792,INFY.BO
2018-10-08,0.084062491,0.081850318,ITC.BO
2018-10-08,0.054446972,0.081912562,KOTAKBANK.BO
2018-10-08,0.054307325,0.149896393,LT.BO
2018-10-08,0.100788359,-0.039060474,M&M.BO
2018-10-08,0.080298857,0.080893818,MARUTI.BO
2018-10-08,0.027457371,0.275638856,NESTLEIND.BO
2018-10-08,0.106492006,-0.013526116,NTPC.BO
2018-10-08,0.009304214,0.113795071,ONGC.BO
2018-10-08,-0.142087004,0.141320243,POWERGRID.BO
2018-10-08,-0.013818006,0.077450603,RELIANCE.BO
2018-10-08,-0.01635072,0.156580489,SBIN.BO
2018-10-08,-0.005684625,0.102596257,SUNPHARMA.BO
2018-10-08,0,0.119148992,TCS.BO
2018-10-08,0.14587531,0.058443318,TECHM.BO
2018-10-08,0,0.06965446,TITAN.BO
2018-10-08,0.638014774,-0.150185596,ULTRACEMCO.BO
2018-10-09,0.091507997,0.026856125,ASIANPAINT.BO
2018-10-09,0.122715388,0.014262901,AXISBANK.BO
2018-10-09,0.017716537,0.143991979,BAJAJ-AUTO.BO
2018-10-09,0.136061381,0.130977948,BAJFINANCE.BO
2018-10-09,0.304682411,0.070977555,BAJAJFINSV.BO
2018-10-09,0,0.074703881,BHARTIARTL.BO
2018-10-09,0.197431624,-0.064663654,DRREDDY.BO
2018-10-09,0.121335531,0.066575739,HCLTECH.BO
2018-10-09,0.063269394,0.012109864,HDFC.BO
2018-10-09,0.139173402,0.064544473,HDFCBANK.BO
2018-10-09,-0.133492757,0.015950808,HINDUNILVR.BO
2018-10-09,0.020932237,0.024881236,ICICIBANK.BO
2018-10-09,-0.009827398,0.015546478,INDUSINDBK.BO
2018-10-09,0.041916398,0.015756802,INFY.BO
2018-10-09,0.02681436,0.13579143,ITC.BO
2018-10-09,-0.015907699,0.060063306,KOTAKBANK.BO
2018-10-09,0,0.020268996,LT.BO
2018-10-09,0.145454752,0.004306032,M&M.BO
2018-10-09,0.106638921,-0.01977376,MARUTI.BO
2018-10-09,0.011345421,-0.02457509,NESTLEIND.BO
2018-10-09,0.096454666,-0.001128085,NTPC.BO
2018-10-09,-0.134209344,0.045314601,ONGC.BO
2018-10-09,0,-0.00414318,POWERGRID.BO
2018-10-09,0.051358921,0.012904859,RELIANCE.BO
2018-10-09,-0.03196871,0.066708816,SBIN.BO
2018-10-09,0.208943901,0.000573238,SUNPHARMA.BO
2018-10-09,0,0.035869312,TCS.BO
2018-10-09,0.17323125,0.024709308,TECHM.BO
2018-10-09,0.162772528,0.041606631,TITAN.BO
2018-10-09,0.222468921,0.241547249,ULTRACEMCO.BO
2018-10-10,0.008939861,0.066759238,ASIANPAINT.BO
2018-10-10,-0.022258261,0.031810592,AXISBANK.BO
2018-10-10,0.034148145,0.022957487,BAJAJ-AUTO.BO
2018-10-10,-0.035604781,0.059564628,BAJFINANCE.BO
2018-10-10,0.020416446,0.047298954,BAJAJFINSV.BO
2018-10-10,0,0.095854066,BHARTIARTL.BO
2018-10-10,0.033054204,0.031813634,DRREDDY.BO
2018-10-10,0.115781322,0.084500491,HCLTECH.BO
2018-10-10,0.129135433,0.068130667,HDFC.BO
2018-10-10,0.066702573,0.084252778,HDFCBANK.BO
2018-10-10,-0.235288126,0.242465444,HINDUNILVR.BO
2018-10-10,0.117873161,0.006242109,ICICIBANK.BO
2018-10-10,0.066578492,0.046326488,INDUSINDBK.BO
2018-10-10,0.05431219,-0.028689045,INFY.BO
2018-10-10,0.096227377,0.048806974,ITC.BO
2018-10-10,0.108303978,0.016050238,KOTAKBANK.BO
2018-10-10,0,0.057344474,LT.BO
2018-10-10,0.104152217,0.046125335,M&M.BO
2018-10-10,0.090120092,0.003203028,MARUTI.BO
2018-10-10,0.134557135,0.052367033,NESTLEIND.BO
2018-10-10,0.036673515,0.042097639,NTPC.BO
2018-10-10,-0.072507555,0.070593178,ONGC.BO
2018-10-10,0,0.08769701,POWERGRID.BO
2018-10-10,0.12945891,0.071599316,RELIANCE.BO
2018-10-10,0.056440575,0.019104677,SBIN.BO
2018-10-10,0.09504249,0.10235882,SUNPHARMA.BO
2018-10-10,0,0.041655657,TCS.BO
2018-10-10,0,0.015335565,TECHM.BO
2018-10-10,0,0.069108973,TITAN.BO
2018-10-10,0,0,ULTRACEMCO.BO
2018-10-11,0.057694938,0,ASIANPAINT.BO
2018-10-11,0.06217247,-0.047125982,AXISBANK.BO
2018-10-11,0.059906748,0.066494215,BAJAJ-AUTO.BO
2018-10-11,0.234105869,-0.026213621,BAJFINANCE.BO
2018-10-11,0.342481568,-0.008100179,BAJAJFINSV.BO
2018-10-11,0,0.087164476,BHARTIARTL.BO
2018-10-11,0,0.160926585,DRREDDY.BO
2018-10-11,0.078969587,0.230156182,HCLTECH.BO
2018-10-11,0.129807552,0.036171099,HDFC.BO
2018-10-11,0.122022303,0.025500514,HDFCBANK.BO
2018-10-11,-0.002564945,0.014492355,HINDUNILVR.BO
2018-10-11,0.065789959,-0.000443885,ICICIBANK.BO
2018-10-11,0.09418838,-0.003691592,INDUSINDBK.BO
2018-10-11,0.117985787,0.001345246,INFY.BO
2018-10-11,-0.002225919,0.045880274,ITC.BO
2018-10-11,0.082474832,0.004004039,KOTAKBANK.BO
2018-10-11,0,-0.032564499,LT.BO
2018-10-11,0.116128386,0.085942662,M&M.BO
2018-10-11,0.045224545,0.094107893,MARUTI.BO
2018-10-11,0.04025981,0.123320139,NESTLEIND.BO
2018-10-11,0.15775849,0.024659776,NTPC.BO
2018-10-11,0.013462468,-0.038168502,ONGC.BO
2018-10-11,0,-0.018350996,POWERGRID.BO
2018-10-11,0,0.01114976,RELIANCE.BO
2018-10-11,-0.014413828,0.078607235,SBIN.BO
2018-10-11,0.026662807,-0.010996262,SUNPHARMA.BO
2018-10-11,0.33477183,-0.044368921,TCS.BO
2018-10-11,0.028765782,0.132509685,TECHM.BO
2018-10-11,0,-0.039311231,TITAN.BO
2018-10-11,0,0,ULTRACEMCO.BO
2018-10-12,-0.0926802,0.065472839,ASIANPAINT.BO
2018-10-12,0.000804694,-0.012901082,AXISBANK.BO
2018-10-12,-0.0605262,0.09263236,BAJAJ-AUTO.BO
2018-10-12,0.024739857,0.01136835,BAJFINANCE.BO
2018-10-12,0.107407782,0.028881604,BAJAJFINSV.BO
2018-10-12,0,0.003052127,BHARTIARTL.BO
2018-10-12,0,-0.001025584,DRREDDY.BO
2018-10-12,0.022550082,0.239485272,HCLTECH.BO
2018-10-12,0.045455734,0.10043831,HDFC.BO
2018-10-12,0.083264249,0.108747511,HDFCBANK.BO
2018-10-12,-0.164226182,-0.013725807,HINDUNILVR.BO
2018-10-12,0.221660098,0.03437217,ICICIBANK.BO
2018-10-12,0.195042852,0.053361919,INDUSINDBK.BO
2018-10-12,0.089057323,0.02663894,INFY.BO
2018-10-12,0.127260443,0.106383417,ITC.BO
2018-10-12,0.13939318,-0.000178368,KOTAKBANK.BO
2018-10-12,0.237447752,0.008757651,LT.BO
2018-10-12,0.190952204,0.044516121,M&M.BO
2018-10-12,0.035374742,0.039573608,MARUTI.BO
2018-10-12,0.089144856,0.171573787,NESTLEIND.BO
2018-10-12,0,-0.073070318,NTPC.BO
2018-10-12,0.063886356,0.042377281,ONGC.BO
2018-10-12,0.066740089,0.110836164,POWERGRID.BO
2018-10-12,0.001544784,0.051767799,RELIANCE.BO
2018-10-12,0.066692179,0.007334277,SBIN.BO
2018-10-12,-0.073179573,0.016259999,SUNPHARMA.BO
2018-10-12,0.035089291,0.080846642,TCS.BO
2018-10-12,0.280167939,0.080237162,TECHM.BO
2018-10-12,0,0.021112331,TITAN.BO
2018-10-12,0,0.384997719,ULTRACEMCO.BO
2018-10-13,0.04378763,0,ASIANPAINT.BO
2018-10-13,-0.037530191,0.004036567,AXISBANK.BO
2018-10-13,0,0.071371001,BAJAJ-AUTO.BO
2018-10-13,0.243451451,-0.01912407,BAJFINANCE.BO
2018-10-13,0.025393186,0.036541437,BAJAJFINSV.BO
2018-10-13,0,0.045203322,BHARTIARTL.BO
2018-10-13,0,-0.047188096,DRREDDY.BO
2018-10-13,-0.086104763,0.048175464,HCLTECH.BO
2018-10-13,0.001585372,-0.132099911,HDFC.BO
2018-10-13,-0.017104538,-0.002219267,HDFCBANK.BO
2018-10-13,0,0,HINDUNILVR.BO
2018-10-13,0.032372454,-0.054222553,ICICIBANK.BO
2018-10-13,0.02942535,-0.093618272,INDUSINDBK.BO
2018-10-13,0.02516371,-0.105728855,INFY.BO
2018-10-13,0.168678732,-0.093031041,ITC.BO
2018-10-13,-0.425651698,-0.003644403,KOTAKBANK.BO
2018-10-13,0,-0.0166021,LT.BO
2018-10-13,0.15216677,0.005456994,M&M.BO
2018-10-13,0.050577215,0.016696076,MARUTI.BO
2018-10-13,0.071513804,0.048993425,NESTLEIND.BO
2018-10-13,0,-0.007506787,NTPC.BO
2018-10-13,-0.077061154,0.277112132,ONGC.BO
2018-10-13,-0.111098767,-0.105678202,POWERGRID.BO
2018-10-13,0.131422303,0.089514697,RELIANCE.BO
2018-10-13,-0.008157946,-0.008561785,SBIN.BO
2018-10-13,0,-0.022120747,SUNPHARMA.BO
2018-10-13,0.157746241,0.086458525,TCS.BO
2018-10-13,0,0.024494631,TECHM.BO
2018-10-13,0,0.074623629,TITAN.BO
2018-10-13,0.092885871,0,ULTRACEMCO.BO
2018-10-14,0,0,ASIANPAINT.BO
2018-10-14,-0.168834966,0.108796186,AXISBANK.BO
2018-10-14,0.009510493,0.078166983,BAJAJ-AUTO.BO
2018-10-14,0,0.087268698,BAJFINANCE.BO
2018-10-14,0.186899863,0.09866807,BAJAJFINSV.BO
2018-10-14,0,-0.176048645,BHARTIARTL.BO
2018-10-14,0,-0.082124377,DRREDDY.BO
2018-10-14,0.029451282,0.286032287,HCLTECH.BO
2018-10-14,0.050590349,0.089261687,HDFC.BO
2018-10-14,0.020101449,0.024103903,HDFCBANK.BO
2018-10-14,0,0.097372679,HINDUNILVR.BO
2018-10-14,0.01816682,0.070877754,ICICIBANK.BO
2018-10-14,0,0.148808944,INDUSINDBK.BO
2018-10-14,0.006012295,-0.017108154,INFY.BO
2018-10-14,0.182329746,0.141159079,ITC.BO
2018-10-14,0.414379857,0.045244828,KOTAKBANK.BO
2018-10-14,0,0.094368704,LT.BO
2018-10-14,0.224221742,0.081148909,M&M.BO
2018-10-14,0.140141736,0.128395573,MARUTI.BO
2018-10-14,0.034665801,0.120483228,NESTLEIND.BO
2018-10-14,-0.008042041,0.010389465,NTPC.BO
2018-10-14,-0.004940619,0.014570667,ONGC.BO
2018-10-14,0,0,POWERGRID.BO
2018-10-14,0,-0.052366409,RELIANCE.BO
2018-10-14,0.062226006,0.012193149,SBIN.BO
2018-10-14,0,0.067730166,SUNPHARMA.BO
2018-10-14,0,-0.046086076,TCS.BO
2018-10-14,0,0.088151548,TECHM.BO
2018-10-14,0,0.018423102,TITAN.BO
2018-10-14,0,0,ULTRACEMCO.BO
2018-10-15,-0.099919541,0.259416635,ASIANPAINT.BO
2018-10-15,-0.052771162,0.079937956,AXISBANK.BO
2018-10-15,0.114542929,0.098034153,BAJAJ-AUTO.BO
2018-10-15,0.154899382,0.010309832,BAJFINANCE.BO
2018-10-15,0.028556439,0.040482261,BAJAJFINSV.BO
2018-10-15,0,0.073959291,BHARTIARTL.BO
2018-10-15,0.0538815,0.064957249,DRREDDY.BO
2018-10-15,0.016692669,0.131452791,HCLTECH.BO
2018-10-15,-0.008251156,0.043764797,HDFC.BO
2018-10-15,-0.020123213,0.038022496,HDFCBANK.BO
2018-10-15,0.021188744,-0.083655508,HINDUNILVR.BO
2018-10-15,0.030088489,0.007511907,ICICIBANK.BO
2018-10-15,0.092138944,0.048059591,INDUSINDBK.BO
2018-10-15,0.073149017,0.065135218,INFY.BO
2018-10-15,0.106072944,0.017149498,ITC.BO
2018-10-15,-0.188846919,0.105690046,KOTAKBANK.BO
2018-10-15,0.186202131,0.020436968,LT.BO
2018-10-15,0.066410287,0.071959789,M&M.BO
2018-10-15,-0.037731575,0.044879946,MARUTI.BO
2018-10-15,0.036588014,0.277468857,NESTLEIND.BO
2018-10-15,-0.208821005,0.051508008,NTPC.BO
2018-10-15,0.151063343,0.047515626,ONGC.BO
2018-10-15,0,0.094992898,POWERGRID.BO
2018-10-15,0.052564884,0.019148209,RELIANCE.BO
2018-10-15,0.019253406,-0.008020329,SBIN.BO
2018-10-15,-0.048253514,0.031245452,SUNPHARMA.BO
2018-10-15,0,0.003837722,TCS.BO
2018-10-15,-0.00523267,0.036275651,TECHM.BO
2018-10-15,0,0.063312924,TITAN.BO
2018-10-15,0.305448496,0,ULTRACEMCO.BO
2018-10-16,0.078799456,0.196322293,ASIANPAINT.BO
2018-10-16,-0.061416333,0.051626145,AXISBANK.BO
2018-10-16,-0.03963739,0.054672602,BAJAJ-AUTO.BO
2018-10-16,-0.028074203,0.059108413,BAJFINANCE.BO
2018-10-16,0.366078609,0.039103807,BAJAJFINSV.BO
2018-10-16,0,0.120884465,BHARTIARTL.BO
2018-10-16,0.291675285,0.154763616,DRREDDY.BO
2018-10-16,0.041967077,0.120204054,HCLTECH.BO
2018-10-16,0.001973228,0.014196009,HDFC.BO
2018-10-16,-0.017754499,0.04987501,HDFCBANK.BO
2018-10-16,0.330532811,-0.010106849,HINDUNILVR.BO
2018-10-16,0.107277672,0.071364683,ICICIBANK.BO
2018-10-16,-0.011133035,0.033976271,INDUSINDBK.BO
2018-10-16,0.09923927,0.084996881,INFY.BO
2018-10-16,0.101512276,0.020375906,ITC.BO
2018-10-16,-0.167876742,0.069493483,KOTAKBANK.BO
2018-10-16,0.09527968,0.098256348,LT.BO
2018-10-16,0.072292657,0.081329291,M&M.BO
2018-10-16,0.021250644,0.069983632,MARUTI.BO
2018-10-16,0.084227295,0.146103253,NESTLEIND.BO
2018-10-16,-0.026930233,-0.007813172,NTPC.BO
2018-10-16,-0.014729113,0.047968686,ONGC.BO
2018-10-16,0.08812951,-0.01071917,POWERGRID.BO
2018-10-16,0.044015526,0.064805966,RELIANCE.BO
2018-10-16,0.10249509,0.013453966,SBIN.BO
2018-10-16,-0.020653212,0.098398335,SUNPHARMA.BO
2018-10-16,0.008110816,0.051870115,TCS.BO
2018-10-16,-0.054961583,0.050340952,TECHM.BO
2018-10-16,0,0.062151588,TITAN.BO
2018-10-16,-0.053890401,0.333234052,ULTRACEMCO.BO
2018-10-17,0.07559151,0.085517355,ASIANPAINT.BO
2018-10-17,0.066097378,0.042293782,AXISBANK.BO
2018-10-17,0,0.04336714,BAJAJ-AUTO.BO
2018-10-17,0.040532501,0.101760477,BAJFINANCE.BO
2018-10-17,-0.068223076,0.046365239,BAJAJFINSV.BO
2018-10-17,0,0.013060005,BHARTIARTL.BO
2018-10-17,0,-0.03243447,DRREDDY.BO
2018-10-17,0.154180687,0.157711294,HCLTECH.BO
2018-10-17,0.042414393,0.052308634,HDFC.BO
2018-10-17,0.025612083,0.026170818,HDFCBANK.BO
2018-10-17,0.524329817,-0.034453515,HINDUNILVR.BO
2018-10-17,0.236831275,0.017851895,ICICIBANK.BO
2018-10-17,0.084494882,0.038222273,INDUSINDBK.BO
2018-10-17,0.148525179,0.014663366,INFY.BO
2018-10-17,0.04710146,0.095415181,ITC.BO
2018-10-17,-0.197462219,0.041129818,KOTAKBANK.BO
2018-10-17,0,0.08967678,LT.BO
2018-10-17,0.124885247,0.164551543,M&M.BO
2018-10-17,0.041262554,0.027489297,MARUTI.BO
2018-10-17,0.073029353,0.101219229,NESTLEIND.BO
2018-10-17,-0.09540858,0.10639628,NTPC.BO
2018-10-17,0.044166037,-0.067547592,ONGC.BO
2018-10-17,-0.157020309,0.007554188,POWERGRID.BO
2018-10-17,0.081613549,0.051749362,RELIANCE.BO
2018-10-17,-0.043853198,0.026777345,SBIN.BO
2018-10-17,0.208214299,0.054549827,SUNPHARMA.BO
2018-10-17,0,0.038381749,TCS.BO
2018-10-17,-0.00370373,0.13204747,TECHM.BO
2018-10-17,0,0.036575303,TITAN.BO
2018-10-17,0.124865238,0,ULTRACEMCO.BO
2018-10-18,0.186218789,0.039520985,ASIANPAINT.BO
2018-10-18,0.055247984,-0.059020138,AXISBANK.BO
2018-10-18,0.212097431,-0.033203259,BAJAJ-AUTO.BO
2018-10-18,0.087849226,-0.08796752,BAJFINANCE.BO
2018-10-18,-0.066331618,-0.055236351,BAJAJFINSV.BO
2018-10-18,0,-0.062440619,BHARTIARTL.BO
2018-10-18,0,0.25481104,DRREDDY.BO
2018-10-18,-0.023306085,0.052574385,HCLTECH.BO
2018-10-18,0.0400671,-0.097698099,HDFC.BO
2018-10-18,-0.029274714,-0.034242542,HDFCBANK.BO
2018-10-18,0,0.009345094,HINDUNILVR.BO
